variant,basin_id,parameter,min,max,mean,bound_low,bound_high,violation_count
Model6PhysicalFix_A_explicit_gate,6409000,TT,0.21160054206848145,0.21160054206848145,0.21160054206848145,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6409000,CFMAX_t,1.7181241512298584,3.4463138580322266,1.7301329374313354,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6409000,CFR,0.06465606391429901,0.06465606391429901,0.0646560788154602,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6409000,CWH,0.03130662441253662,0.03130662441253662,0.03130662441253662,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6409000,SG_CRIT,130.68722534179688,130.68722534179688,130.687255859375,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6409000,partition_sum_error,0.0,1.1920928955078125e-07,3.1827791957539375e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6409000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6409000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6431500,INSC,1.0161914825439453,1.0161914825439453,1.0161914825439453,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6431500,COEF_t,301.0458068847656,301.0458068847656,301.0458068847656,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6431500,SQ_t,0.5072987079620361,1.622981309890747,0.7613667249679565,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6431500,SMSC,237.97349548339844,237.97349548339844,237.97349548339844,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6431500,SUB_t,0.0005747745744884014,0.49528419971466064,0.06613902002573013,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6431500,INTER_t,0.00012910111399833113,0.04436878859996796,0.004634397570043802,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6431500,RECH_t,0.464142382144928,0.9992961883544922,0.9292265772819519,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6431500,CRAK_t,0.464142382144928,0.9992961883544922,0.9292265772819519,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6431500,K_t,0.03995067626237869,0.03995067626237869,0.039950672537088394,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6431500,LG_t,0.05174031853675842,0.05236458778381348,0.05202234908938408,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6431500,TT,0.31385141611099243,0.31385141611099243,0.31385138630867004,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6431500,CFMAX_t,1.6166821718215942,3.393529176712036,1.6319078207015991,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6431500,CFR,0.06885603070259094,0.06885603070259094,0.06885602325201035,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6431500,CWH,0.02819071151316166,0.02819071151316166,0.02819070592522621,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6431500,SG_CRIT,140.08946228027344,140.08946228027344,140.0894775390625,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6431500,partition_sum_error,0.0,1.1920928955078125e-07,3.2470595101585786e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6431500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6431500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6440200,INSC,1.3081533908843994,1.3081533908843994,1.3081531524658203,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6440200,COEF_t,338.41131591796875,338.41131591796875,338.411376953125,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6440200,SQ_t,1.399233341217041,3.119361400604248,1.6203529834747314,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6440200,SMSC,316.01287841796875,316.01287841796875,316.0129089355469,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6440200,SUB_t,0.00032353383721783757,0.6131029725074768,0.05642462894320488,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6440200,INTER_t,6.059681254555471e-05,0.011931149289011955,0.002631676383316517,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6440200,RECH_t,0.3787476718425751,0.9996159076690674,0.940943717956543,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6440200,CRAK_t,0.3787476718425751,0.9996159076690674,0.940943717956543,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6440200,K_t,0.07635718584060669,0.07635718584060669,0.07635718584060669,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6440200,LG_t,0.10282018035650253,0.10355311632156372,0.10312894731760025,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6440200,TT,-0.40807557106018066,-0.40807557106018066,-0.40807560086250305,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6440200,CFMAX_t,2.033820152282715,3.9663219451904297,2.037585496902466,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6440200,CFR,0.06687484681606293,0.06687484681606293,0.06687486171722412,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6440200,CWH,0.014584427699446678,0.014584427699446678,0.014584427699446678,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6440200,SG_CRIT,185.44332885742188,185.44332885742188,185.443359375,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6440200,partition_sum_error,0.0,1.1920928955078125e-07,3.25926947652988e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6440200,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6440200,unit_hydrograph_sum_error_max,0.0,1.7881393432617188e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6441500,INSC,0.7977107763290405,0.7977107763290405,0.7977108359336853,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6441500,COEF_t,340.9934387207031,340.9934387207031,340.9934387207031,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6441500,SQ_t,1.8337491750717163,4.098891735076904,2.1199872493743896,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6441500,SMSC,301.81463623046875,301.81463623046875,301.814697265625,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6441500,SUB_t,0.00022148655261844397,0.6587560176849365,0.053439341485500336,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6441500,INTER_t,2.8518052204162814e-05,0.006894913502037525,0.0012460848083719611,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6441500,RECH_t,0.33540573716163635,0.999750018119812,0.9453146457672119,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6441500,CRAK_t,0.33540573716163635,0.999750018119812,0.9453146457672119,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6441500,K_t,0.12404213845729828,0.12404213845729828,0.12404215335845947,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6441500,LG_t,0.06729390472173691,0.06835916638374329,0.067827008664608,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6441500,TT,-0.7794350981712341,-0.7794350981712341,-0.7794350981712341,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6441500,CFMAX_t,1.9574285745620728,3.399824619293213,1.960504412651062,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6441500,CFR,0.06326638162136078,0.06326638162136078,0.06326638907194138,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6441500,CWH,0.02715376392006874,0.02715376392006874,0.02715376205742359,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6441500,SG_CRIT,190.6802978515625,190.6802978515625,190.6802978515625,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6441500,partition_sum_error,0.0,1.1920930376163597e-07,3.298729822631685e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6441500,component_weight_sum_error,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6441500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6447000,INSC,0.8472061157226562,0.8472061157226562,0.847206175327301,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6447000,COEF_t,379.0011291503906,379.0011291503906,379.0011291503906,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6447000,SQ_t,1.21824312210083,2.9574625492095947,1.4135489463806152,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6447000,SMSC,406.9832763671875,406.9832763671875,406.9833068847656,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6447000,SUB_t,0.0016471619019284844,0.35957247018814087,0.05135250464081764,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447000,INTER_t,0.00010494760499568656,0.002428771462291479,0.0010329328943043947,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447000,RECH_t,0.6384207010269165,0.9982478022575378,0.9476146101951599,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447000,CRAK_t,0.6384207010269165,0.9982478022575378,0.9476146101951599,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447000,K_t,0.15450075268745422,0.15450075268745422,0.15450073778629303,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6447000,LG_t,0.06055547669529915,0.06151215359568596,0.06104542687535286,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6447000,TT,-1.1129848957061768,-1.1129848957061768,-1.1129848957061768,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6447000,CFMAX_t,1.7661322355270386,3.1273655891418457,1.7687511444091797,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6447000,CFR,0.058794647455215454,0.058794647455215454,0.05879464000463486,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6447000,CWH,0.01106786448508501,0.01106786448508501,0.01106786634773016,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6447000,SG_CRIT,197.1885528564453,197.1885528564453,197.18856811523438,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6447000,partition_sum_error,0.0,1.1920928955078125e-07,3.414650606714531e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6447000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6447000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6447500,INSC,1.330152988433838,1.330152988433838,1.3301527500152588,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6447500,COEF_t,307.47381591796875,307.47381591796875,307.4738464355469,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6447500,SQ_t,1.0842032432556152,2.6994435787200928,1.2913872003555298,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6447500,SMSC,282.7714538574219,282.7714538574219,282.7714538574219,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6447500,SUB_t,0.00014458477380685508,0.5673646330833435,0.0321337953209877,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447500,INTER_t,2.536220199544914e-05,0.017550034448504448,0.0013453294523060322,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447500,RECH_t,0.4152708053588867,0.9998282194137573,0.9665209650993347,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447500,CRAK_t,0.4152708053588867,0.9998282194137573,0.9665209650993347,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6447500,K_t,0.08280014991760254,0.08280014991760254,0.08280014246702194,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6447500,LG_t,0.07596366852521896,0.07706107199192047,0.07657324522733688,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6447500,TT,-0.3272160589694977,-0.3272160589694977,-0.32721608877182007,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6447500,CFMAX_t,1.321552038192749,2.491799831390381,1.3241499662399292,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6447500,CFR,0.06246861070394516,0.06246861070394516,0.06246860697865486,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6447500,CWH,0.02591823972761631,0.02591823972761631,0.02591824159026146,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6447500,SG_CRIT,175.96670532226562,175.96670532226562,175.96669006347656,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6447500,partition_sum_error,0.0,1.1920928955078125e-07,3.357854438945651e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6447500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6447500,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6450500,INSC,1.3970856666564941,1.3970856666564941,1.3970855474472046,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6450500,COEF_t,334.9266357421875,334.9266357421875,334.9266662597656,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6450500,SQ_t,1.1393969058990479,2.733262062072754,1.3540810346603394,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6450500,SMSC,243.68826293945312,243.68826293945312,243.68821716308594,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6450500,SUB_t,0.0002719700860325247,0.6495804786682129,0.0604436919093132,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6450500,INTER_t,4.8239373427350074e-05,0.01762564294040203,0.002470420440658927,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6450500,RECH_t,0.3357057571411133,0.9996798038482666,0.9370858669281006,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6450500,CRAK_t,0.3357057571411133,0.9996798038482666,0.9370858669281006,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6450500,K_t,0.10337425768375397,0.10337425768375397,0.10337425768375397,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6450500,LG_t,0.0633787140250206,0.06390892714262009,0.06366092711687088,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6450500,TT,-0.6775987148284912,-0.6775987148284912,-0.6775987148284912,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6450500,CFMAX_t,1.8593487739562988,3.392793893814087,1.8628172874450684,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6450500,CFR,0.05792135372757912,0.05792135372757912,0.05792135000228882,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6450500,CWH,0.022814970463514328,0.022814970463514328,0.022814972326159477,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6450500,SG_CRIT,151.93667602539062,151.93667602539062,151.93666076660156,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6450500,partition_sum_error,0.0,1.1920928955078125e-07,3.270471182759138e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6450500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6450500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6452000,INSC,0.9415621757507324,0.9415621757507324,0.9415622353553772,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6452000,COEF_t,397.33184814453125,397.33184814453125,397.3318176269531,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6452000,SQ_t,1.8078893423080444,4.20515251159668,2.1334826946258545,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6452000,SMSC,460.9314880371094,460.9314880371094,460.9315185546875,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6452000,SUB_t,0.03476998582482338,0.7915980219841003,0.10518207401037216,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6452000,INTER_t,4.35916954302229e-05,0.0003670579753816128,0.0002035672077909112,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6452000,RECH_t,0.20824244618415833,0.9649774432182312,0.8946142792701721,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6452000,CRAK_t,0.20824244618415833,0.9649774432182312,0.8946142792701721,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6452000,K_t,0.20961204171180725,0.20961204171180725,0.20961204171180725,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6452000,LG_t,0.02343348041176796,0.023653898388147354,0.02357134036719799,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6452000,TT,-2.122159242630005,-2.122159242630005,-2.122159242630005,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6452000,CFMAX_t,1.9167594909667969,3.26607608795166,1.9195711612701416,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6452000,CFR,0.05274339020252228,0.05274339020252228,0.052743375301361084,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6452000,CWH,0.0007948718266561627,0.0007948718266561627,0.0007948717684485018,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6452000,SG_CRIT,188.79547119140625,188.79547119140625,188.7954559326172,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6452000,partition_sum_error,0.0,1.1700599600317219e-07,2.9368225185066876e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6452000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6452000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6453600,INSC,1.2598639726638794,1.2598639726638794,1.2598639726638794,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6453600,COEF_t,325.2889404296875,325.2889404296875,325.2889709472656,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6453600,SQ_t,1.301924467086792,3.2326889038085938,1.7015447616577148,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6453600,SMSC,287.07098388671875,287.07098388671875,287.07098388671875,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6453600,SUB_t,0.00010926979302894324,0.5630297064781189,0.042691588401794434,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6453600,INTER_t,3.140147964586504e-05,0.019154638051986694,0.0023437512572854757,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6453600,RECH_t,0.4200180768966675,0.9998593330383301,0.9549645781517029,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6453600,CRAK_t,0.4200180768966675,0.9998593330383301,0.9549645781517029,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6453600,K_t,0.0894368588924408,0.0894368588924408,0.08943686634302139,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6453600,LG_t,0.09228067100048065,0.09343020617961884,0.09265446662902832,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6453600,TT,-0.2896479368209839,-0.2896479368209839,-0.2896479666233063,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6453600,CFMAX_t,1.6881647109985352,2.9914259910583496,1.6941072940826416,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6453600,CFR,0.06400293111801147,0.06400293111801147,0.06400293856859207,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6453600,CWH,0.026874087750911713,0.026874087750911713,0.02687409520149231,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6453600,SG_CRIT,186.30418395996094,186.30418395996094,186.30418395996094,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6453600,partition_sum_error,0.0,1.0950051176905617e-07,3.3028161539050416e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6453600,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6453600,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6464500,INSC,1.3282036781311035,1.3282036781311035,1.328203558921814,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6464500,COEF_t,324.73724365234375,324.73724365234375,324.7372741699219,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6464500,SQ_t,1.3038270473480225,3.3371992111206055,1.5882869958877563,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6464500,SMSC,268.8485107421875,268.8485107421875,268.8485412597656,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,6464500,SUB_t,0.00010342284804210067,0.42609119415283203,0.03212742507457733,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6464500,INTER_t,3.282667967141606e-05,0.026490449905395508,0.0022208932787179947,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6464500,RECH_t,0.5474183559417725,0.9998636841773987,0.9656516909599304,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6464500,CRAK_t,0.5474183559417725,0.9998636841773987,0.9656516909599304,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,6464500,K_t,0.10256800800561905,0.10256800800561905,0.10256801545619965,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,6464500,LG_t,0.07952012121677399,0.08007200062274933,0.07969600707292557,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6464500,TT,-0.44953009486198425,-0.44953009486198425,-0.44953009486198425,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,6464500,CFMAX_t,1.8163094520568848,3.149671792984009,1.8201786279678345,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,6464500,CFR,0.0623437762260437,0.0623437762260437,0.0623437762260437,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,6464500,CWH,0.030172277241945267,0.030172277241945267,0.030172277241945267,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,6464500,SG_CRIT,175.91635131835938,175.91635131835938,175.91636657714844,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,6464500,partition_sum_error,0.0,1.1920928244535389e-07,3.4107213053857777e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6464500,component_weight_sum_error,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,6464500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,6468170,INSC,1.1839220523834229,1.1839220523834229,1.1839219331741333,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,6468170,COEF_t,318.79852294921875,318.79852294921875,318.7985534667969,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,6468170,SQ_t,0.886297345161438,2.3573193550109863,1.132519245147705,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,6468170,SMSC,340.738037109375,340.738037109375,340.738037109375,50.0,500.0,0
